"IPAddress","DNS","Location"
"49.255.16.246","static-246.16.255.49.in-addr.VOCUS.net.au","Perth, Western Australia, AU"
"159.196.28.28","DNS not found","Brisbane, Queensland, AU"
"110.141.247.84","cpe-110-141-247-84.static.nsw.asp.telstra.net","Sydney, New South Wales, AU"
"103.252.59.72","72.59.252.103.tello.com.au","Sydney, New South Wales, AU"
"203.209.194.187","DNS not found","Sydney, New South Wales, AU"
"120.157.61.252","DNS not found","Melbourne, Victoria, AU"
"49.255.142.154","mail.exchangetower.com.au","Perth, Western Australia, AU"
"193.114.147.222","193-114-147-222.tpgi.com.au","Melbourne, Victoria, AU"
"110.143.251.6","bar3286152.lnk.telstra.net","Melbourne, Victoria, AU"
"220.244.133.94","220-244-133-94.tpgi.com.au","Sydney, New South Wales, AU"
"110.145.73.21","DNS not found","Sydney, New South Wales, AU"
"203.31.57.152","DNS not found","Perth, Western Australia, AU"
"120.29.244.179","DNS not found","Hobart, Tasmania, AU"
"149.135.98.249","DNS not found","Canberra, Australian Capital Territory, AU"
"120.150.148.98","DNS not found","Sydney, New South Wales, AU"
"110.141.249.92","cpe-110-141-249-92.static.nsw.asp.telstra.net","Sydney, New South Wales, AU"
"27.33.5.222","27-33-5-222.static.tpgi.com.au","Brisbane, Queensland, AU"
"167.179.131.59","167-179-131-59.a7b383.mel.nbn.aussiebb.net","Melbourne, Victoria, AU"
"124.19.24.98","DNS not found","Perth, Western Australia, AU"
"110.174.148.102","110-174-148-102.static.tpgi.com.au","Sydney, New South Wales, AU"
"110.174.130.82","110-174-130-82.static.tpgi.com.au","Sydney, New South Wales, AU"
"103.100.121.80","DNS not found","Sydney, New South Wales, AU"
"124.148.246.218","124-148-246-218.tpgi.com.au","Perth, Western Australia, AU"
"121.200.24.224","121-200-24-224.79c818.mel.static.aussiebb.net","Melbourne, Victoria, AU"
"119.18.44.51","DNS not found","Melbourne, Victoria, AU"
"14.203.154.86","14-203-154-86.tpgi.com.au","Warnervale, New South Wales, AU"
"144.139.162.176","DNS not found","Sydney, New South Wales, AU"
"110.145.213.74","nex3957168.lnk.telstra.net","Sydney, New South Wales, AU"
"120.157.40.76","DNS not found","Melbourne, Victoria, AU"
"150.101.19.227","ppp19-227.static.internode.on.net","Adelaide, South Australia, AU"
"165.228.215.226","DNS not found","Melbourne, Victoria, AU"
"110.173.228.140","DNS not found","Perth, Western Australia, AU"
"203.149.70.61","mail.dark-matter.com","Brisbane, Queensland, AU"
"58.171.35.195","DNS not found","Perth, Western Australia, AU"
"203.51.34.177","cpe-203-51-34-177.static.nsw.asp.telstra.net","Sydney, New South Wales, AU"
"59.100.253.110","59-100-253-110.mel.static-ipl.aapt.com.au","Melbourne, Victoria, AU"
"144.139.81.50","DNS not found","Melbourne, Victoria, AU"
"180.94.51.174","DNS not found","Sydney, New South Wales, AU"
"115.70.192.221","221.192.70.115.static.exetel.com.au","Perth, Western Australia, AU"
"101.113.223.153","DNS not found","The Rocks, New South Wales, AU"
"180.150.19.18","180-150-19-18.static.aussiebb.net","Melbourne, Victoria, AU"
"27.33.72.190","27-33-72-190.static.tpgi.com.au","Perth, Western Australia, AU"
"202.142.140.55","202-142-140-55.cust.wide.net.au","Melbourne, Victoria, AU"
"58.107.154.95","n58-107-154-95.mas3.nsw.optusnet.com.au","Sydney, New South Wales, AU"
"58.96.117.59","59.117.96.58.static.exetel.com.au","Perth, Western Australia, AU"
"203.54.230.150","nex3961030.lnk.telstra.net","Sydney, New South Wales, AU"
"27.32.52.59","27-32-52-59.static.tpgi.com.au","Sydney, New South Wales, AU"
"115.70.225.106","106.225.70.115.static.exetel.com.au","Sydney, New South Wales, AU"
"49.255.16.2","static-2.16.255.49.in-addr.VOCUS.net.au","Perth, Western Australia, AU"
"123.209.91.37","DNS not found","Sydney, New South Wales, AU"
"60.240.220.90","60-240-220-90.static.tpgi.com.au","Parramatta, New South Wales, AU"
"14.200.4.202","14-200-4-202.tpgi.com.au","Sydney, New South Wales, AU"
"120.151.3.194","DNS not found","Sydney, New South Wales, AU"
"103.53.200.14","103-53-200-14.dyn.wires.net.au","Ballina, New South Wales, AU"
"125.63.175.134","DNS not found","Perth, Western Australia, AU"
"110.145.213.54","nex3957138.lnk.telstra.net","Sydney, New South Wales, AU"
"103.22.187.57","103-22-187-57.ccnw.net.au","Melbourne, Victoria, AU"
"144.130.161.18","mag4362240.lnk.telstra.net","Brisbane, Queensland, AU"
"193.114.100.138","193-114-100-138.static.tpgi.com.au","Brisbane, Queensland, AU"
"60.240.11.222","60-240-11-222.tpgi.com.au","Sydney, New South Wales, AU"
"203.45.168.187","DNS not found","Brisbane, Queensland, AU"
"182.239.246.238","182-239-246-238.tpgi.com.au","Sydney, New South Wales, AU"
"202.80.149.69","202-80-149-69.ip4.superloop.au","Brisbane, Queensland, AU"
"180.150.99.188","180-150-99-188.b49663.bne.static.aussiebb.net","Brisbane, Queensland, AU"
"43.247.67.130","DNS not found","Brisbane, Queensland, AU"
"125.254.94.182","125-254-94-182.static.as58511.net","Sydney, New South Wales, AU"
"27.33.92.54","27-33-92-54.tpgi.com.au","Perth, Western Australia, AU"
"203.87.126.234","203-87-126-234.tpgi.com.au","Sydney, New South Wales, AU"
"203.153.198.220","DNS not found","Melbourne, Victoria, AU"
"101.116.250.107","DNS not found","The Rocks, New South Wales, AU"
"124.254.80.122","ip-122.80.254.124.VOCUS.net.au","Sydney, New South Wales, AU"
"123.243.213.18","123-243-213-18.static.tpgi.com.au","Sydney, New South Wales, AU"
"121.200.10.172","121-200-10-172.79c80a.mel.nbn.aussiebb.net","Melbourne, Victoria, AU"
"59.154.132.114","cullencapitalpl.mb3.optus.net.au","Bentley, Western Australia, AU"
"80.249.7.240","80-249-7-240.customer.node1.com.au","Perth, Western Australia, AU"
"110.174.60.18","110-174-60-18.static.tpgi.com.au","Sydney, New South Wales, AU"
"110.174.208.70","110-174-208-70.static.tpgi.com.au","Brisbane, Queensland, AU"
"167.179.135.105","167-179-135-105.a7b387.mel.nbn.aussiebb.net","Melbourne, Victoria, AU"
"210.10.221.118","210-10-221-118.mel.static-ipl.aapt.com.au","Melbourne, Victoria, AU"
"14.202.37.166","14-202-37-166.static.tpgi.com.au","Logan City, Queensland, AU"
"89.147.120.31","DNS not found","Sydney, New South Wales, AU"
"27.32.52.25","27-32-52-25.static.tpgi.com.au","Sydney, New South Wales, AU"
"203.87.86.26","203-87-86-26.tpgi.com.au","Melbourne, Victoria, AU"
"27.33.248.87","27-33-248-87.tpgi.com.au","Adelaide, South Australia, AU"
"110.142.170.169","DNS not found","Brisbane, Queensland, AU"
"14.202.153.126","14-202-153-126.static.tpgi.com.au","Sydney, New South Wales, AU"
"14.202.172.130","14-202-172-130.tpgi.com.au","Sydney, New South Wales, AU"
"203.45.142.79","DNS not found","Sydney, New South Wales, AU"
"124.19.114.22","DNS not found","Perth, Western Australia, AU"
"110.145.189.222","mbi3926879.lnk.telstra.net","Sydney, New South Wales, AU"
"14.201.4.206","14-201-4-206.static.tpgi.com.au","Melbourne, Victoria, AU"
"58.96.49.224","224.49.96.58.static.exetel.com.au","Brisbane, Queensland, AU"
"110.145.230.34","nex3962774.lnk.telstra.net","Sydney, New South Wales, AU"
"103.94.62.65","DNS not found","G?teborg, V?stra G?taland, SE"
"124.254.67.190","ip-190.67.254.124.static.VOCUS.net.au","Sydney, New South Wales, AU"
"210.79.31.114","210-79-31-114.nexusglobalcom.com","Sydney, New South Wales, AU"
"111.220.85.150","150.85.220.111.sta.wbroadband.net.au","Sydney, New South Wales, AU"
"20.92.242.212","DNS not found","Sydney, New South Wales, AU"
"115.70.180.10","10.180.70.115.static.exetel.com.au","Perth, Western Australia, AU"
"125.63.175.74","DNS not found","Perth, Western Australia, AU"
"110.175.214.94","110-175-214-94.static.tpgi.com.au","Sydney, New South Wales, AU"
"121.200.22.120","121-200-22-120.79c816.mel.nbn.aussiebb.net","Melbourne, Victoria, AU"
"119.17.54.173","173-54-17-119.static.broadbandsolutions.com.au","Brisbane, Queensland, AU"
"124.254.70.210","ip-210.70.254.124.static.VOCUS.net.au","Sydney, New South Wales, AU"
"203.153.205.194","DNS not found","Melbourne, Victoria, AU"
"203.63.106.78","203-63-106-78.cust.static-ipl.aapt.com.au","Gold Coast, Queensland, AU"
"110.145.255.86","nex3957471.lnk.telstra.net","Sydney, New South Wales, AU"
"218.185.237.107","DNS not found","Sydney, New South Wales, AU"
"203.149.71.151","203-149-71-151.nexon.com.au","Brisbane, Queensland, AU"
"14.200.216.254","14-200-216-254.static.tpgi.com.au","Sydney, New South Wales, AU"
"58.171.183.21","lan2979187.lnk.telstra.net","Melbourne, Victoria, AU"
"210.193.190.66","DNS not found","Melbourne, Victoria, AU"
"138.44.68.246","aarnet.bgs.vic.edu.au","Ballarat, Victoria, AU"
"58.166.211.66","cpe-58-166-211-66.nb06.nsw.asp.telstra.net","Sydney, New South Wales, AU"
"110.142.125.5","cpe-110-142-125-5.static.wa.asp.telstra.net","Perth, Western Australia, AU"
"203.100.8.10","DNS not found","Brisbane, Queensland, AU"
"220.244.242.246","220-244-242-246.tpgi.com.au","Sydney, New South Wales, AU"
"203.149.71.100","203-149-71-100.nexon.com.au","Brisbane, Queensland, AU"
"125.63.133.254","DNS not found","Perth, Western Australia, AU"
"220.240.123.166","220-240-123-166.static.tpgi.com.au","Brisbane, Queensland, AU"
"103.99.243.207","DNS not found","Brisbane, Queensland, AU"
"159.196.0.94","159-196-0-94.9fc400.mel.nbn.aussiebb.net","Brisbane, Queensland, AU"
"111.220.133.180","180.133.220.111.sta.wbroadband.net.au","Sydney, New South Wales, AU"
"203.153.194.86","DNS not found","Melbourne, Victoria, AU"
"159.196.77.217","159-196-77-217.9fc44d.mel.static.aussiebb.net","Melbourne, Victoria, AU"
"123.243.56.150","123-243-56-150.static.tpgi.com.au","Sydney, New South Wales, AU"
"58.163.154.200","remote.rhemac.com.au","Adelaide, South Australia, AU"
"14.200.156.42","14-200-156-42.tpgi.com.au","Melbourne, Victoria, AU"
"115.70.24.65","65.24.70.115.static.exetel.com.au","Adelaide, South Australia, AU"
"58.96.23.218","218.23.96.58.static.exetel.com.au","Melbourne, Victoria, AU"
"103.252.59.173","173.59.252.103.tello.com.au","Sydney, New South Wales, AU"
"165.228.205.34","gen3976798.lnk.telstra.net","Sydney, New South Wales, AU"
"49.255.70.78","static-78.72.255.49.in-addr.VOCUS.net.au","Sydney, New South Wales, AU"
"125.63.175.126","DNS not found","Perth, Western Australia, AU"
"121.200.30.13","121-200-30-13.79c81e.mel.nbn.aussiebb.net","Melbourne, Victoria, AU"
"103.42.142.83","83.142.42.103.buroserv.net.au","Sydney, New South Wales, AU"
"165.228.109.14","nex3919665.lnk.telstra.net","Sydney, New South Wales, AU"
"220.244.208.150","220.244.208-150.tpgi.com.au","Melbourne, Victoria, AU"
"203.46.94.18","sei3939625.lnk.telstra.net","Adelaide, South Australia, AU"
"203.194.53.70","203-194-53-70.static.tpgi.com.au","Melbourne, Victoria, AU"
"49.176.245.231","static-n49-176-245-231.sun2.vic.optusnet.com.au","Balwyn North, Victoria, AU"
"60.241.185.214","60-241-185-214.tpgi.com.au","Perth, Western Australia, AU"
"202.74.161.102","202-74-161-102.static.globaldial.com","Perth, Western Australia, AU"
"121.200.36.74","121-200-36-74.customer.as10214.net","Perth, Western Australia, AU"
"122.199.53.125","122-199-53-125.ip4.superloop.au","Adelaide, South Australia, AU"
"220.244.150.194","220-244-150-194.static.tpgi.com.au","Melbourne, Victoria, AU"
"203.45.12.62","nex4022757.lnk.telstra.net","Perth, Western Australia, AU"
"159.196.201.15","app.hopemedicalclinic.com.au","Perth, Western Australia, AU"
"203.54.228.226","nex3961048.lnk.telstra.net","Melbourne, Victoria, AU"
"203.38.74.170","DNS not found","Melbourne, Victoria, AU"
"165.228.182.130","nex3961428.lnk.telstra.net","Sydney, New South Wales, AU"
"193.114.154.26","193-114-154-26.static.tpgi.com.au","Melbourne, Victoria, AU"
"43.251.109.72","43-251-109-72.nexon.com.au","Brisbane, Queensland, AU"
"203.153.205.54","DNS not found","Melbourne, Victoria, AU"
"49.255.189.134","static-134.189.255.49.in-addr.VOCUS.net.au","Perth, Western Australia, AU"
"27.33.122.234","27-33-122-234.tpgi.com.au","Sydney, New South Wales, AU"
"27.32.52.58","27-32-52-58.static.tpgi.com.au","Sydney, New South Wales, AU"
"103.70.192.27","ip-103-70-192-27.connectedoz.com.au","Brisbane, Queensland, AU"
"103.252.59.35","35.59.252.103.tello.com.au","Parramatta, New South Wales, AU"
"210.18.197.69","DNS not found","Melbourne, Victoria, AU"
"110.175.9.74","110-175-9-74.static.tpgi.com.au","Sydney, New South Wales, AU"
"203.57.130.146","ip146.net130.gold.net.au","Perth, Western Australia, AU"
"203.213.22.10","203-213-22-10.tpgi.com.au","Adelaide, South Australia, AU"
"58.96.19.107","107.19.96.58.static.exetel.com.au","Sydney, New South Wales, AU"
"122.199.1.175","122-199-1-175.ip4.superloop.au","Brisbane, Queensland, AU"
"180.150.40.215","180-150-40-215.b49628.syd.static.aussiebb.net","Sydney, New South Wales, AU"
"110.174.149.10","110-174-149-10.static.tpgi.com.au","Adelaide, South Australia, AU"
"60.240.130.130","60-240-130-130.tpgi.com.au","Sydney, New South Wales, AU"
"125.63.175.154","DNS not found","Perth, Western Australia, AU"
"103.205.228.1","mail01.tesserent.cloud","Melbourne, Victoria, AU"
"49.255.108.6","static-6.108.255.49.in-addr.VOCUS.net.au","Perth, Western Australia, AU"
"203.29.180.150","DNS not found","Brisbane, Queensland, AU"
"103.94.154.4","154004.awdgroup.com.au","Melbourne, Victoria, AU"
"103.70.192.173","ip-103-70-192-173.connectedoz.com.au","Brisbane, Queensland, AU"
"110.145.229.98","nex3961047.lnk.telstra.net","Sydney, New South Wales, AU"
"203.219.91.106","203-219-91-106.static.tpgi.com.au","Sydney, New South Wales, AU"
"139.218.123.91","91.123.218.139.sta.wbroadband.net.au","Perth, Western Australia, AU"
"60.242.135.228","60-242-135-228.static.tpgi.com.au","Parramatta, New South Wales, AU"
"125.254.49.99","99.49.254.125.static.virtutel.net.au","Sydney, New South Wales, AU"
"60.242.178.134","60-242-178-134.static.tpgi.com.au","Sydney, New South Wales, AU"
"110.145.168.82","ind4320829.lnk.telstra.net","Brisbane, Queensland, AU"
"115.64.35.186","115-64-35-186.static.tpgi.com.au","Sydney, New South Wales, AU"
"210.9.85.50","DNS not found","Caloundra, Queensland, AU"
"110.175.106.2","110-175-106-2.tpgi.com.au","Sydney, New South Wales, AU"
"120.157.117.151","DNS not found","Melbourne, Victoria, AU"
"120.88.114.190","120-88-114-190.785872.bne.static.aussiebb.net","Brisbane, Queensland, AU"
"221.121.145.242","smtp.infracon.com.au","Sydney, New South Wales, AU"
"59.100.207.86","59-100-207-86.syd.static-ipl.aapt.com.au","Sydney, New South Wales, AU"
"14.203.62.118","14-203-62-118.tpgi.com.au","Sydney, New South Wales, AU"
"203.27.179.6","mail.gsfaus.com.au","Sydney, New South Wales, AU"
"180.150.105.9","180-150-105-9.b49669.bne.static.aussiebb.net","Brisbane, Queensland, AU"
"103.74.187.252","103-74-187-252.static.b2bwholesale.com.au","Melbourne, Victoria, AU"
"59.154.42.34","DNS not found","Sydney, New South Wales, AU"
"115.64.180.38","115-64-180-38.static.tpgi.com.au","Melbourne, Victoria, AU"
"110.145.189.34","nex3961271.lnk.telstra.net","Sydney, New South Wales, AU"
"116.204.146.15","116-204-146-15.static.b2bwholesale.com.au","Brisbane, Queensland, AU"
"115.70.206.39","remote.videoguys.com.au","Melbourne, Victoria, AU"
"120.154.50.20","cpe-120-154-50-20.nb06.nsw.asp.telstra.net","Sydney, New South Wales, AU"
"180.150.124.171","180-150-124-171.b4967c.per.static.aussiebb.net","Perth, Western Australia, AU"
"103.12.203.43","DNS not found","Bendigo, Victoria, AU"
"49.255.12.110","static-110.12.255.49.in-addr.VOCUS.net.au","Sydney, New South Wales, AU"
"120.155.177.110","cpe-120-155-177-110.qb03.qld.asp.telstra.net","Brisbane, Queensland, AU"
"14.200.195.34","14-200-195-34.tpgi.com.au","Brisbane, Queensland, AU"
"118.127.127.254","118-127-96-254.static.spirit.net.au","Melbourne, Victoria, AU"
"110.145.230.134","nex3962790.lnk.telstra.net","Sydney, New South Wales, AU"
"203.149.67.226","mail.palazzoversace.com.au","Brisbane, Queensland, AU"
"58.96.49.5","5.49.96.58.static.exetel.com.au","Brisbane, Queensland, AU"
"125.7.75.222","DNS not found","Melbourne, Victoria, AU"
"203.219.69.210","203-219-69-210.tpgi.com.au","Liverpool, New South Wales, AU"
"59.100.106.107","59-100-106-107.cust.static-ipl.aapt.com.au","Sydney, New South Wales, AU"
"43.225.144.56","DNS not found","Sydney, New South Wales, AU"
"123.243.201.57","123-243-201-57.static.tpgi.com.au","Liverpool, New South Wales, AU"
"59.154.46.10","specialistaustraliansecuritygroupptyltd.33vsc76me1.optus.net.au","Melbourne, Victoria, AU"
"203.82.106.194","DNS not found","Sydney, New South Wales, AU"
"103.99.242.115","DNS not found","Melbourne, Victoria, AU"
"203.196.46.79","203-196-46-79.static.dsl.net.au","Sydney, New South Wales, AU"
"103.66.220.224","DNS not found","Brisbane, Queensland, AU"
"123.210.236.114","DNS not found","Sydney, New South Wales, AU"
"61.29.109.14","dsl-61-29-109-14.request.com.au","Perth, Western Australia, AU"
"61.8.29.134","nex4029674.lnk.telstra.net","Sydney, New South Wales, AU"
"110.143.136.2","DNS not found","Brisbane, Queensland, AU"
"110.145.147.170","nsw4320455.lnk.telstra.net","Sydney, New South Wales, AU"
"58.96.23.219","219.23.96.58.static.exetel.com.au","Melbourne, Victoria, AU"
"138.44.15.130","DNS not found","Sydney, New South Wales, AU"
"121.50.208.103","DNS not found","Gold Coast, Queensland, AU"
"58.168.242.148","cpe-58-168-242-148.static.vic.asp.telstra.net","Melbourne, Victoria, AU"
"110.175.90.246","110-175-90-246.tpgi.com.au","Sydney, New South Wales, AU"
"103.252.59.65","65.59.252.103.tello.com.au","Sydney, New South Wales, AU"
"203.45.86.227","second10.lnk.telstra.net","Brisbane, Queensland, AU"
"123.243.120.58","123-243-120-58.static.tpgi.com.au","Melbourne, Victoria, AU"
"110.145.169.126","nex3956885.lnk.telstra.net","Sydney, New South Wales, AU"
"110.145.172.242","pic3878037.lnk.telstra.net","Melbourne, Victoria, AU"
"203.161.115.142","perthlink.kestral.com.au","Perth, Western Australia, AU"
"110.145.147.22","nex3956880.lnk.telstra.net","Sydney, New South Wales, AU"
"149.135.103.238","DNS not found","Adelaide, South Australia, AU"
"14.200.178.218","14-200-178-218.static.tpgi.com.au","Sydney, New South Wales, AU"
"203.153.193.238","DNS not found","Melbourne, Victoria, AU"
"210.193.247.58","DNS not found","Sydney, New South Wales, AU"
"120.157.103.127","DNS not found","Melbourne, Victoria, AU"
"14.201.172.122","14-201-172-122.tpgi.com.au","Melbourne, Victoria, AU"
"103.115.138.207","DNS not found","Perth, Western Australia, AU"
"14.200.35.98","14-200-35-98.tpgi.com.au","Sydney, New South Wales, AU"
"60.242.127.174","60-242-127-174.static.tpgi.com.au","Melbourne, Victoria, AU"
"120.157.92.73","DNS not found","Melbourne, Victoria, AU"
"103.94.51.208","103-94-51-208.675e33.per.nbn.aussiebb.net","Perth, Western Australia, AU"
"61.69.44.50","gi1-1-mel.edge2.vktek.net","Melbourne, Victoria, AU"
"58.96.17.59","59.17.96.58.static.exetel.com.au","Sydney, New South Wales, AU"
"101.178.108.17","DNS not found","Melbourne, Victoria, AU"
"124.254.67.182","ip-182.67.254.124.static.VOCUS.net.au","Sydney, New South Wales, AU"
"58.171.37.89","DNS not found","Perth, Western Australia, AU"
"180.94.51.251","DNS not found","Sydney, New South Wales, AU"
"114.111.147.228","mel.intervolve.com.au","Melbourne, Victoria, AU"
"110.175.225.134","110-175-225-134.static.tpgi.com.au","Sydney, New South Wales, AU"
"203.149.71.246","mail.holidaypacific.com.au","Brisbane, Queensland, AU"
"27.33.5.150","27-33-5-150.static.tpgi.com.au","Brisbane, Queensland, AU"
"110.174.184.198","110-174-184-198.tpgi.com.au","Sydney, New South Wales, AU"
"89.147.122.56","DNS not found","Sydney, New South Wales, AU"
"49.255.3.225","static-225.3.255.49.in-addr.VOCUS.net.au","Perth, Western Australia, AU"
"203.45.233.223","DNS not found","Sydney, New South Wales, AU"
"120.157.38.91","DNS not found","Melbourne, Victoria, AU"
